Date,Open,High,Low,Close,Adj Close,Volume
2010-11-10,975.98,1003.33,921.53,938.17,939.07,67620
2010-11-11,933.79,952.94,924.56,948.6,948.11,4170
2010-11-12,974.13,996.87,949.38,951.51,950.69,9780
2010-11-15,938.83,952.61,929.77,940.35,937.83,15820
2010-11-16,928.74,943.6,922.41,937.13,937.75,61870
2010-11-17,916.33,946.7,910.21,930.83,929.43,64670
2010-11-18,910.52,946.29,897.35,924.98,924.76,15780
2010-11-19,907.66,929.4,878.87,915.72,916.13,8710
2010-11-22,896.39,904.74,894.68,903.69,903.26,54940
2010-11-23,899.3,919.42,894.06,910.57,912.56,100790
2010-11-24,919.08,921.54,906.32,907.08,906.56,13540
2010-11-25,916.85,950.14,907.17,911.1,909.92,132300
2010-11-26,925.73,945.43,904.92,907.89,908.04,97970
2010-11-29,906.93,913.75,901.13,901.46,900.48,70650
2010-11-30,881.68,915.98,877.29,908.21,908.83,64130
2010-12-01,909.25,926.59,898.02,921.01,920.7,62340
2010-12-02,944.29,949.55,916.36,916.96,916.45,56340
2010-12-03,921.15,931.5,909.48,912.35,912.06,26640
2010-12-06,948.3,948.44,917.24,927.39,927.85,33750
2010-12-07,915.45,926.14,908.34,918.63,918.26,62300
2010-12-08,919.6,925.65,910.76,911.97,910.89,40710
2010-12-09,913.61,921.76,909.29,910.27,911.64,33360
2010-12-10,879.31,935.52,872.49,912.75,911.85,44840
2010-12-13,896.27,899.97,882.42,892.24,892.26,38410
2010-12-14,874.28,917.69,858.77,902.74,902.15,71290
2010-12-15,896.47,907.74,875.8,887.85,886.15,53340
2010-12-16,895.05,895.95,880.93,892.29,891.24,58100
2010-12-17,897.32,906.2,883.66,895.2,896.01,45740
2010-12-20,887.33,914.33,878.46,910.31,910.83,57160
2010-12-21,913.5,936.19,903.84,921.62,921.76,95660
2010-12-22,918.51,919.45,912.23,915.72,914.87,87380
2010-12-23,913.86,920.52,907.65,910.3,912.02,54450
2010-12-24,904.16,911.15,891.49,901.17,902.2,95950
2010-12-27,896.45,925.03,891.49,919.15,918.92,52420
2010-12-28,935.48,954.66,920.37,928.27,927.09,14840
2010-12-29,900.02,937.05,893.67,928.69,929.5,58540
2010-12-30,914.67,931.31,900.34,926.87,926.2,74230
2010-12-31,952.53,955.39,926.0,933.75,933.69,36940
2011-01-03,951.0,952.78,921.91,930.83,930.47,20770
2011-01-04,912.01,973.47,910.8,933.86,932.1,20500
2011-01-05,896.02,926.62,879.76,924.49,924.16,46270
2011-01-06,941.43,954.23,896.29,925.67,926.4,59480
2011-01-07,946.3,958.35,922.15,926.07,924.71,55640
2011-01-10,925.65,962.73,915.36,918.55,917.59,33980
2011-01-11,915.63,927.46,910.26,916.05,914.92,81030
2011-01-12,896.75,937.32,883.47,922.65,925.03,47390
2011-01-13,952.79,958.49,916.71,930.94,930.46,46810
2011-01-14,926.95,940.1,926.9,929.11,928.24,30570
2011-01-17,921.86,933.28,918.62,926.44,926.4,70170
2011-01-18,917.32,926.9,916.65,922.04,920.47,51770
2011-01-19,913.06,918.41,907.7,918.06,917.68,36910
2011-01-20,940.01,945.57,902.63,925.38,925.69,42180
2011-01-21,903.39,920.77,897.44,917.28,916.5,34230
2011-01-24,905.23,931.48,903.49,917.35,916.82,40760
2011-01-25,911.39,935.72,901.31,926.4,926.64,19610
2011-01-26,950.72,969.97,927.25,935.45,935.63,30900
2011-01-27,934.88,945.92,925.3,943.39,944.92,6690
2011-01-28,919.97,948.88,910.16,931.16,932.98,3630
2011-01-31,902.87,928.0,897.41,916.47,916.77,3900
2011-02-01,912.47,936.63,886.35,916.38,916.82,28700
2011-02-02,908.72,925.29,891.59,922.27,922.71,87460
2011-02-03,942.14,944.46,923.79,925.75,926.17,62990
2011-02-04,946.54,947.79,871.15,923.11,922.92,84380
2011-02-07,910.83,934.69,902.17,918.59,917.98,54700
2011-02-08,900.89,917.6,899.02,910.53,910.27,10390
2011-02-09,909.66,923.72,904.77,915.61,917.54,30500
2011-02-10,905.22,912.1,891.39,911.97,910.93,50970
2011-02-11,924.72,936.45,908.19,914.42,915.29,57330
2011-02-14,960.17,971.05,928.64,928.66,930.0,86260
2011-02-15,907.98,928.31,895.11,926.5,924.82,6090
2011-02-16,934.99,944.23,909.5,925.91,926.73,52920
2011-02-17,903.02,930.34,899.66,921.15,921.21,52690
2011-02-18,911.45,930.12,899.41,913.63,912.89,101160
2011-02-21,912.41,912.89,907.31,909.88,911.19,45740
2011-02-22,914.2,937.6,898.07,912.49,912.52,82320
2011-02-23,896.6,923.53,890.22,912.56,912.35,39330
2011-02-24,936.81,940.25,894.46,907.91,908.73,86660
2011-02-25,936.71,939.58,911.6,912.49,912.69,7580
2011-02-28,885.1,926.35,883.66,905.93,907.03,41490
2011-03-01,914.09,929.42,911.99,912.13,912.89,57950
2011-03-02,944.59,956.11,914.44,924.44,924.3,81650
2011-03-03,889.61,938.2,883.57,924.28,924.67,78420
2011-03-04,916.18,940.17,912.19,935.31,935.86,26260
2011-03-07,914.7,949.71,906.15,922.79,923.15,32330
2011-03-08,929.26,934.2,927.1,927.4,925.41,61140
2011-03-09,915.99,933.75,902.16,922.23,922.05,99620
2011-03-10,885.36,925.3,873.74,919.54,919.57,56310
2011-03-11,917.43,933.54,905.2,910.01,909.64,63290
2011-03-14,919.46,929.49,903.5,906.01,905.07,23750
2011-03-15,883.86,919.47,875.18,900.32,898.88,41260
2011-03-16,928.05,949.19,896.53,908.35,908.0,4450
2011-03-17,912.8,914.16,903.42,906.04,904.94,29190
2011-03-18,929.05,932.78,903.76,905.07,904.93,61280
2011-03-21,870.12,927.34,862.95,910.15,910.87,6010
2011-03-22,913.81,925.84,890.75,903.52,903.53,95230
2011-03-23,922.04,927.56,909.93,910.66,909.69,24460
2011-03-24,882.39,911.09,872.64,904.55,904.84,69120
2011-03-25,868.91,913.52,862.1,905.67,904.28,99160
2011-03-28,944.2,954.34,900.68,917.64,916.98,84930
2011-03-29,936.04,961.26,918.48,920.98,919.23,35380
2011-03-30,916.42,938.18,913.95,917.46,918.14,92470
2011-03-31,923.23,934.39,909.06,918.36,918.95,94790
2011-04-01,916.68,929.78,906.65,914.13,913.9,68110
2011-04-04,923.47,936.23,902.56,924.54,923.15,70010
2011-04-05,925.77,945.79,921.43,929.6,929.54,81070
2011-04-06,924.25,951.67,916.82,932.56,932.27,81620
2011-04-07,931.03,950.22,925.3,929.99,930.48,88290
2011-04-08,930.61,935.09,900.38,922.6,921.98,2430
2011-04-11,891.39,911.52,861.48,906.92,907.99,35440
2011-04-12,904.34,924.61,895.57,903.58,902.06,69670
2011-04-13,920.96,953.78,892.88,903.66,903.57,104890
2011-04-14,875.47,910.22,857.57,892.78,892.66,18830
2011-04-15,872.58,898.9,865.42,893.0,892.13,45060
2011-04-18,867.66,905.22,867.16,893.57,893.93,40170
2011-04-19,902.3,921.45,883.58,888.2,887.63,150
2011-04-20,882.17,893.03,881.15,889.76,888.91,45660
2011-04-21,918.06,925.84,889.27,892.66,892.84,42820
2011-04-22,922.31,928.58,890.61,897.43,897.34,60930
2011-04-25,938.91,950.12,902.45,904.25,903.81,71220
2011-04-26,881.36,921.27,851.96,897.4,898.58,49340
2011-04-27,916.87,923.25,868.28,893.97,893.99,85950
2011-04-28,928.35,935.33,892.25,897.18,897.74,22990
2011-04-29,903.59,905.75,894.57,896.03,895.3,82450
2011-05-02,908.45,915.02,905.79,907.97,906.46,47540
2011-05-03,923.61,927.65,906.52,911.82,911.69,32620
2011-05-04,857.51,907.44,843.56,905.05,905.8,26310
2011-05-05,897.71,921.36,895.7,904.8,905.1,34220
2011-05-06,885.74,916.07,872.77,897.19,895.64,28410
2011-05-09,875.95,906.38,865.54,902.83,902.76,28610
2011-05-10,900.74,941.51,882.18,909.25,909.12,40610
2011-05-11,893.79,931.36,885.73,909.71,910.99,68070
2011-05-12,918.01,919.41,908.05,910.79,911.56,6860
2011-05-13,883.49,911.58,880.64,903.8,904.3,29870
2011-05-16,903.36,926.96,892.71,898.13,899.73,32680
2011-05-17,895.57,927.67,883.35,893.54,893.35,21420
2011-05-18,897.41,932.92,895.56,900.12,900.9,105310
2011-05-19,919.85,923.79,841.92,897.4,897.4,41640
2011-05-20,869.74,902.23,867.92,898.61,899.88,37880
2011-05-23,908.19,922.63,887.36,899.44,897.44,25920
2011-05-24,898.94,909.46,883.54,897.43,898.27,61840
2011-05-25,894.52,904.24,891.22,900.55,900.95,47800
2011-05-26,892.5,904.76,889.67,893.3,894.61,30350
2011-05-27,910.77,911.69,888.09,894.88,895.0,94370
2011-05-30,908.16,918.29,877.04,885.52,885.45,60510
2011-05-31,887.84,890.61,876.74,882.65,883.88,29130
2011-06-01,896.63,905.47,871.52,883.66,883.19,8970
2011-06-02,891.52,895.65,878.68,881.41,881.61,24440
2011-06-03,862.27,879.44,853.46,876.58,875.85,77910
2011-06-06,841.81,876.46,840.03,874.17,872.93,56440
2011-06-07,872.86,883.04,837.84,865.84,864.38,46040
2011-06-08,867.53,876.79,861.79,862.13,861.94,40340
2011-06-09,863.65,865.26,839.68,852.17,851.65,53230
2011-06-10,900.12,900.96,849.99,852.1,853.32,62800
2011-06-13,828.68,863.07,803.95,850.17,849.79,31390
2011-06-14,851.22,857.16,841.02,851.21,851.98,83670
2011-06-15,829.59,860.74,805.51,847.9,848.69,31880
2011-06-16,814.92,847.26,813.09,838.93,838.43,47930
2011-06-17,845.71,855.91,824.85,842.72,843.47,5980
2011-06-20,834.14,846.77,822.96,840.55,840.51,4310
2011-06-21,823.39,845.35,809.65,843.1,843.26,38900
2011-06-22,862.18,865.38,816.81,835.76,835.18,50110
2011-06-23,851.24,857.16,809.72,829.01,828.79,76130
2011-06-24,825.44,860.79,823.17,836.72,837.97,48710
2011-06-27,818.88,839.41,802.24,834.03,835.17,79130
2011-06-28,835.08,835.42,828.26,832.86,832.13,59370
2011-06-29,825.37,843.91,824.76,836.69,836.65,27730
2011-06-30,824.95,837.72,804.3,835.8,834.56,106730
2011-07-01,848.99,870.44,829.03,841.7,840.86,15980
2011-07-04,853.67,854.09,832.01,845.92,846.77,56480
2011-07-05,874.7,890.91,849.13,850.82,851.93,67810
2011-07-06,862.64,876.34,844.8,847.01,845.76,64750
2011-07-07,870.08,871.0,852.26,852.73,852.83,30950
2011-07-08,838.24,878.76,819.73,849.11,849.86,76580
2011-07-11,855.51,867.88,838.65,855.52,854.73,17990
2011-07-12,870.2,871.49,843.97,855.0,854.51,10130
2011-07-13,863.33,870.9,848.18,866.98,865.69,52730
2011-07-14,885.47,897.44,840.26,870.41,871.12,42160
2011-07-15,865.91,897.57,849.26,872.25,873.43,46370
2011-07-18,844.19,865.26,816.73,859.51,861.13,47860
2011-07-19,876.4,884.35,837.2,857.4,856.47,93690
2011-07-20,836.92,867.86,815.42,856.15,855.19,108590
2011-07-21,869.21,903.72,841.0,861.6,862.55,34250
2011-07-22,859.27,862.82,851.16,860.11,862.39,45160
2011-07-25,879.79,887.24,839.36,851.23,852.74,23400
2011-07-26,846.16,854.86,822.03,851.0,851.37,76260
2011-07-27,867.42,874.31,855.39,862.52,863.77,50840
2011-07-28,863.54,872.7,854.32,862.44,862.59,42760
2011-07-29,851.04,869.82,847.46,860.76,860.19,48700
2011-08-01,839.65,851.78,832.95,841.65,842.2,56840
2011-08-02,853.16,854.26,836.66,841.48,841.66,71570
2011-08-03,840.85,859.79,839.26,845.21,842.9,114750
2011-08-04,848.09,850.22,814.22,847.73,846.93,55040
2011-08-05,864.35,875.29,833.39,847.97,848.6,45180
2011-08-08,900.27,918.16,845.98,858.1,857.68,45830
2011-08-09,855.01,884.77,843.69,859.11,859.29,24200
2011-08-10,885.93,901.39,858.04,863.34,861.99,97470
2011-08-11,856.63,875.23,849.35,849.45,850.64,45960
2011-08-12,875.0,876.79,837.98,848.84,849.07,38610
2011-08-15,819.34,856.05,815.43,840.69,840.25,41780
2011-08-16,856.53,859.28,823.3,844.53,844.64,50770
2011-08-17,815.67,845.83,810.34,843.34,842.56,11890
2011-08-18,866.92,868.0,843.48,845.65,844.88,24540
2011-08-19,835.39,857.17,829.68,849.74,851.03,33130
2011-08-22,849.29,853.4,831.39,845.07,844.86,65880
2011-08-23,857.66,861.98,821.89,849.36,848.46,50340
2011-08-24,858.33,876.04,844.46,853.27,854.78,80600
2011-08-25,842.3,863.53,819.72,853.02,852.33,19650
2011-08-26,834.57,867.28,829.25,852.72,852.0,52230
2011-08-29,858.51,883.63,850.75,862.76,862.87,38720
2011-08-30,867.79,888.28,860.34,861.19,861.52,16030
2011-08-31,876.74,879.52,841.93,862.93,864.06,3790
2011-09-01,852.99,872.47,832.99,857.22,855.63,48000
2011-09-02,834.58,851.33,823.41,849.53,849.91,66430
2011-09-05,849.66,884.82,828.53,870.31,869.91,65840
2011-09-06,872.01,886.81,865.1,866.88,867.31,41230
2011-09-07,822.68,877.94,814.01,862.88,863.3,93140
2011-09-08,873.16,882.21,862.42,863.65,864.66,41000
2011-09-09,855.6,882.0,852.02,871.22,871.47,55990
2011-09-12,868.08,885.47,857.44,875.93,875.52,14540
2011-09-13,878.52,898.63,857.52,878.82,879.68,19950
2011-09-14,862.13,888.0,853.16,874.17,874.11,46850
2011-09-15,879.31,885.29,865.25,867.05,867.06,50520
2011-09-16,877.72,894.92,864.82,870.37,870.18,50270
2011-09-19,860.18,896.5,858.69,864.45,864.81,34540
2011-09-20,852.8,868.41,852.18,863.66,864.28,76620
2011-09-21,891.54,894.17,855.76,870.05,869.28,44300
2011-09-22,848.07,891.98,833.01,870.6,871.09,132080
2011-09-23,882.86,903.75,858.32,874.55,874.83,23830
2011-09-26,855.99,912.31,851.64,888.86,887.3,54840
2011-09-27,916.27,928.2,891.75,893.37,893.49,12140
2011-09-28,866.18,891.26,862.72,887.56,887.35,46040
2011-09-29,921.1,925.86,873.03,893.91,892.93,29390
2011-09-30,894.79,912.65,874.87,905.65,904.5,29730
2011-10-03,922.14,931.57,904.14,911.44,911.46,98400
2011-10-04,915.89,930.56,904.96,910.72,910.86,66100
2011-10-05,910.08,911.56,898.75,907.72,908.17,89060
2011-10-06,928.93,935.39,892.2,905.56,904.98,14140
2011-10-07,895.2,932.98,887.24,905.23,905.05,61250
2011-10-10,875.18,907.83,862.22,907.44,907.19,28260
2011-10-11,851.27,907.87,830.92,907.74,907.33,57790
2011-10-12,909.96,916.09,909.49,913.12,914.25,48390
2011-10-13,884.32,927.96,882.68,918.04,917.66,38050
2011-10-14,935.34,953.05,921.57,935.07,936.92,74540
2011-10-17,934.73,957.9,902.63,923.56,923.6,107260
2011-10-18,893.34,927.35,886.53,913.95,914.48,20930
2011-10-19,916.07,918.78,908.27,908.4,908.65,22720
2011-10-20,894.55,915.5,885.84,910.0,908.64,4820
2011-10-21,923.49,924.49,908.02,909.7,911.24,51460
2011-10-24,908.61,945.66,893.49,912.1,910.74,32230
2011-10-25,940.65,951.89,906.2,911.58,912.02,26550
2011-10-26,911.38,941.27,889.96,904.41,904.64,49010
2011-10-27,873.82,909.72,871.82,893.42,895.11,6060
2011-10-28,918.3,933.19,875.59,885.5,886.75,4860
2011-10-31,914.45,932.45,867.72,885.08,885.51,31960
2011-11-01,886.1,888.27,873.9,882.72,882.42,48040
2011-11-02,870.71,896.0,869.53,882.35,883.11,59920
2011-11-03,895.76,903.09,879.55,887.56,886.99,102560
2011-11-04,906.46,907.59,882.97,899.56,899.14,57230
2011-11-07,872.22,908.65,861.1,893.38,894.35,71790
2011-11-08,904.36,948.64,891.91,894.64,895.39,54920
2011-11-09,872.25,893.07,868.52,887.92,887.65,72130
2011-11-10,895.97,898.06,880.72,895.81,894.22,40130
2011-11-11,869.9,912.81,866.02,893.57,893.57,109430
2011-11-14,874.72,896.85,864.61,891.92,892.13,9880
2011-11-15,892.42,908.77,872.89,897.41,897.73,68730
2011-11-16,870.01,900.02,865.09,895.77,897.37,38500
2011-11-17,886.33,902.54,871.43,896.12,896.45,82470
2011-11-18,892.25,902.14,870.52,890.51,890.76,95530
2011-11-21,934.51,934.68,869.78,900.81,902.04,76300
2011-11-22,897.35,916.32,889.02,902.38,901.28,110380
2011-11-23,914.21,928.56,891.07,903.49,904.63,43290
2011-11-24,909.73,911.02,882.93,908.88,909.61,66450
2011-11-25,913.96,917.04,906.55,908.25,908.6,69410
2011-11-28,918.58,936.92,886.66,900.72,900.59,27980
2011-11-29,887.62,911.41,880.3,899.74,900.28,30060
2011-11-30,890.83,897.23,883.64,893.69,893.59,49180
2011-12-01,860.02,896.26,849.21,893.62,893.35,45450
2011-12-02,904.84,914.76,880.14,893.1,893.26,65650
2011-12-05,904.88,915.93,865.74,892.24,891.96,74060
2011-12-06,910.15,914.4,896.69,900.33,900.01,79150
2011-12-07,901.19,910.43,883.67,908.29,908.59,30530
2011-12-08,899.7,907.36,885.07,906.26,906.28,21930
2011-12-09,884.62,912.65,877.93,903.64,903.74,65660
2011-12-12,920.49,925.83,914.39,914.68,915.36,23670
2011-12-13,917.27,941.19,905.48,915.41,913.67,41150
2011-12-14,915.71,918.5,911.41,913.69,912.46,108400
2011-12-15,916.13,927.76,902.43,912.4,912.28,16230
2011-12-16,902.09,930.41,896.97,910.46,911.92,76190
2011-12-19,943.92,948.03,918.99,923.91,925.05,95560
2011-12-20,947.36,950.66,927.05,931.7,932.05,49040
2011-12-21,936.85,945.92,933.49,940.35,939.53,28370
2011-12-22,948.31,966.71,939.04,946.42,944.42,39720
2011-12-23,920.87,973.94,914.02,959.0,960.2,68320
2011-12-26,975.49,982.0,942.45,956.18,956.66,56530
2011-12-27,969.73,995.1,942.39,951.47,951.31,44690
2011-12-28,933.53,963.34,928.06,948.48,949.15,53020
2011-12-29,921.54,966.23,910.16,945.56,944.79,79030
2011-12-30,954.29,963.23,938.21,943.05,943.96,93350
2012-01-02,920.6,971.42,900.2,946.78,945.95,108940
2012-01-03,931.26,937.99,927.45,933.18,933.23,19810
2012-01-04,919.8,951.98,905.78,932.72,932.89,62580
2012-01-05,940.56,949.27,912.62,920.96,921.56,56810
2012-01-06,907.36,917.19,902.92,911.69,910.27,36080
2012-01-09,896.6,912.38,878.57,904.82,904.47,51190
2012-01-10,923.22,934.58,895.67,909.11,907.99,8550
2012-01-11,932.78,940.33,907.85,910.55,910.87,111210
2012-01-12,927.07,933.59,910.61,916.7,916.98,91340
2012-01-13,900.13,953.97,887.0,922.2,921.79,100570
2012-01-16,914.27,927.91,879.37,924.11,924.9,89980
2012-01-17,935.24,939.22,914.65,917.66,917.7,41470
2012-01-18,960.64,970.93,905.27,922.07,921.91,34190
2012-01-19,919.25,938.51,885.76,919.45,919.84,111180
2012-01-20,890.55,924.62,874.59,921.97,921.65,18390
2012-01-23,942.29,965.38,937.13,944.36,945.43,76610
2012-01-24,943.44,944.42,930.81,937.11,937.95,76890
2012-01-25,931.04,945.74,927.68,934.51,932.8,5360
2012-01-26,940.64,958.57,929.73,936.05,936.98,106130
2012-01-27,951.0,970.79,910.69,926.52,924.88,40450
2012-01-30,935.01,944.89,917.64,919.45,920.42,90990
2012-01-31,944.75,951.14,906.32,919.4,918.57,6940
2012-02-01,900.9,925.93,894.72,913.64,913.58,81020
2012-02-02,895.54,926.65,871.16,913.94,913.2,44630
2012-02-03,908.69,917.61,904.08,912.55,912.08,68330
2012-02-06,946.81,951.71,910.28,917.69,917.37,54470
2012-02-07,881.14,934.01,869.53,923.2,922.64,51360
2012-02-08,908.45,940.62,896.6,918.3,919.51,75050
2012-02-09,903.28,930.46,898.38,912.57,912.43,44980
2012-02-10,903.09,907.39,890.68,902.93,902.66,18980
2012-02-13,884.22,902.89,873.6,897.8,897.91,39080
2012-02-14,852.48,897.24,836.96,895.7,896.66,79070
2012-02-15,901.33,914.84,865.24,891.39,891.44,55880
2012-02-16,918.06,923.2,888.43,895.8,897.07,39710
2012-02-17,920.27,924.21,880.17,900.71,900.13,65340
2012-02-20,949.31,960.37,921.31,922.25,923.1,33520
2012-02-21,909.87,947.0,900.97,920.66,922.92,25240
2012-02-22,919.95,928.82,909.5,912.1,909.91,30680
2012-02-23,914.09,921.09,913.82,914.68,914.08,2760
2012-02-24,921.61,926.46,908.27,918.87,918.41,38370
2012-02-27,945.17,971.86,932.92,936.63,936.48,55520
2012-02-28,953.13,979.78,925.95,933.23,933.87,80130
2012-02-29,937.17,941.91,931.0,941.61,940.88,53300
2012-03-01,965.46,978.65,937.78,943.05,942.56,38670
2012-03-02,935.68,952.37,919.35,949.75,948.63,56110
2012-03-05,947.51,958.01,938.74,952.12,951.86,52710
2012-03-06,924.21,948.81,923.11,943.96,943.4,58680
2012-03-07,934.36,956.71,926.23,940.16,940.62,69550
2012-03-08,909.21,953.52,905.57,933.53,934.89,5930
2012-03-09,944.36,945.73,920.31,923.86,925.19,61240
2012-03-12,896.48,920.08,894.64,916.49,915.3,37300
2012-03-13,879.12,931.1,869.57,925.39,926.09,49850
2012-03-14,950.71,963.96,917.46,923.1,922.87,56310
2012-03-15,934.65,950.02,917.93,925.3,926.54,19260
2012-03-16,939.48,945.45,910.0,913.83,913.39,20610
2012-03-19,940.71,961.55,912.95,918.42,918.12,28530
2012-03-20,923.86,937.36,907.72,917.72,918.37,74860
2012-03-21,902.73,914.93,893.24,914.0,914.02,15870
2012-03-22,902.32,919.02,900.54,912.93,913.65,50010
2012-03-23,911.91,930.29,904.81,923.36,924.52,61170
2012-03-26,959.96,980.92,925.69,925.99,927.4,14730
2012-03-27,905.01,938.53,884.62,931.28,932.25,11300
2012-03-28,947.09,968.09,916.23,929.72,929.4,41510
2012-03-29,960.31,968.8,916.39,925.07,924.64,30780
2012-03-30,945.66,967.91,896.16,929.16,929.36,22880
2012-04-02,930.86,942.04,919.2,925.42,924.52,65130
2012-04-03,920.4,936.79,899.41,929.85,931.2,79160
2012-04-04,949.85,953.81,932.62,934.9,934.3,66010
2012-04-05,962.84,986.44,940.92,944.98,943.62,31950
2012-04-06,1002.69,1012.68,945.92,956.11,956.07,25870
2012-04-09,961.41,977.55,949.52,952.35,952.49,49730
2012-04-10,962.23,963.01,948.63,955.96,956.43,114640
2012-04-11,948.79,957.62,927.93,948.38,947.26,114900
2012-04-12,942.39,954.44,926.18,952.55,952.38,5730
2012-04-13,929.23,975.33,922.61,955.0,953.38,43130
2012-04-16,942.54,960.98,938.46,944.41,943.48,90270
2012-04-17,926.25,940.83,924.99,940.26,941.72,56070
2012-04-18,951.53,959.79,938.5,950.11,948.24,38390
2012-04-19,923.06,941.91,910.39,939.72,940.16,84920
2012-04-20,926.06,949.83,907.13,945.93,947.77,30650
2012-04-23,937.99,968.3,924.29,941.93,941.14,92650
2012-04-24,968.27,975.56,932.14,940.41,941.25,33380
2012-04-25,918.73,950.27,905.97,938.74,937.03,9290
2012-04-26,941.8,961.33,902.94,937.96,938.14,18860
