Date,Open,High,Low,Close,Adj Close,Volume
2010-11-16,353.51,353.82,351.32,351.65,351.96,50130
2010-11-17,346.22,357.03,343.49,349.39,349.12,68400
2010-11-18,337.27,343.06,325.76,342.65,342.77,79310
2010-11-19,335.04,339.01,331.97,339.0,339.49,6870
2010-11-22,346.95,348.55,342.55,347.7,348.05,14270
2010-11-23,335.82,339.18,334.38,337.6,337.74,23100
2010-11-24,340.24,341.7,334.14,339.73,339.12,93600
2010-11-25,339.54,342.62,332.36,337.56,337.39,29890
2010-11-26,334.76,341.81,330.59,341.2,341.08,87900
2010-11-29,333.01,347.93,332.11,346.17,346.54,100960
2010-11-30,347.74,354.36,338.23,345.97,345.74,55000
2010-12-01,341.42,344.42,334.69,341.79,341.0,80760
2010-12-02,339.07,354.06,334.59,349.32,348.93,59020
2010-12-03,361.94,364.63,348.93,350.86,350.27,68720
2010-12-06,358.11,359.27,344.87,351.6,351.48,107110
2010-12-07,350.83,355.37,343.44,348.71,348.76,79080
2010-12-08,352.87,356.41,345.97,346.53,346.31,32930
2010-12-09,347.05,352.05,344.53,349.52,349.36,71050
2010-12-10,341.52,348.92,336.31,346.89,346.76,82220
2010-12-13,349.09,349.12,341.81,347.95,347.32,53660
2010-12-14,344.51,356.85,341.55,356.63,356.51,73070
2010-12-15,360.7,365.05,350.87,359.02,358.8,37630
2010-12-16,357.52,375.86,356.28,367.09,367.2,46700
2010-12-17,362.8,374.24,359.4,365.65,366.07,64110
2010-12-20,355.57,371.3,348.46,362.05,362.46,82310
2010-12-21,356.9,368.59,352.08,361.72,361.92,96260
2010-12-22,367.33,369.79,357.56,360.31,360.58,17340
2010-12-23,356.46,369.56,352.07,367.11,367.57,46670
2010-12-24,353.71,363.12,346.08,358.51,358.77,17900
2010-12-27,367.53,375.54,359.32,368.77,368.62,64820
2010-12-28,367.02,372.9,360.29,370.64,370.43,42580
2010-12-29,386.95,387.1,366.09,367.12,367.72,24480
2010-12-30,371.06,372.05,358.13,362.78,362.54,54240
2010-12-31,354.49,370.68,352.64,367.43,367.69,36700
2011-01-03,371.95,382.53,371.94,376.94,376.22,58660
2011-01-04,377.31,385.72,369.57,380.7,380.99,9700
2011-01-05,392.23,393.41,381.73,385.98,386.4,11660
2011-01-06,379.21,398.21,374.84,388.59,388.67,49060
2011-01-07,393.78,393.82,377.86,387.04,387.6,26920
2011-01-10,388.12,391.27,387.17,390.36,390.16,60830
2011-01-11,388.15,400.31,387.38,390.33,390.83,95610
2011-01-12,372.34,392.89,372.01,381.78,381.59,33510
2011-01-13,391.52,393.68,376.47,381.39,381.27,8780
2011-01-14,385.75,388.34,374.45,384.76,384.88,40590
2011-01-17,384.88,399.29,375.68,394.31,394.13,2330
2011-01-18,396.48,396.63,388.75,391.81,392.17,59780
2011-01-19,389.1,398.72,383.36,394.93,394.68,58990
2011-01-20,395.65,399.29,375.04,388.19,388.23,49970
2011-01-21,370.99,397.2,367.42,388.91,388.69,73510
2011-01-24,383.85,397.4,374.15,392.35,392.61,6030
2011-01-25,397.53,403.05,388.81,392.81,392.63,47000
2011-01-26,407.1,414.51,392.12,401.53,401.66,56330
2011-01-27,381.05,394.44,376.4,392.99,392.67,37580
2011-01-28,399.24,401.65,392.27,398.02,398.54,91430
2011-01-31,380.03,387.89,366.93,386.54,386.47,64260
2011-02-01,390.35,392.95,382.5,387.44,387.5,22780
2011-02-02,384.52,395.05,366.82,378.68,379.28,72230
2011-02-03,367.61,384.49,364.05,379.4,379.41,1720
2011-02-04,390.48,393.0,386.55,388.4,388.19,25350
2011-02-07,368.23,393.75,356.03,387.96,388.31,41460
2011-02-08,387.78,388.26,387.32,387.6,387.22,56910
2011-02-09,391.86,400.66,382.98,386.79,386.37,43520
2011-02-10,388.6,393.04,384.46,390.0,390.19,82960
2011-02-11,389.1,396.08,377.02,380.97,380.86,9500
2011-02-14,378.32,380.01,367.57,375.34,375.23,78420
2011-02-15,390.99,395.52,366.72,378.27,377.89,6500
2011-02-16,376.82,402.12,376.35,385.03,385.0,67210
2011-02-17,380.9,391.75,378.55,384.9,384.08,35510
2011-02-18,381.07,384.56,376.95,377.6,377.28,52590
2011-02-21,378.88,382.65,371.76,379.86,379.66,16420
2011-02-22,373.62,386.84,370.08,378.02,378.06,25790
2011-02-23,372.43,384.84,372.12,378.21,378.17,99990
2011-02-24,407.31,408.76,388.55,390.17,390.42,48650
2011-02-25,400.74,406.55,384.37,390.22,390.43,11890
2011-02-28,388.22,394.64,377.78,391.49,391.48,99730
2011-03-01,409.67,416.22,381.6,391.89,392.02,66770
2011-03-02,391.34,403.98,382.03,394.73,394.62,46170
2011-03-03,397.29,407.33,391.56,399.84,399.7,65360
2011-03-04,403.54,412.12,395.7,402.64,402.85,77850
2011-03-07,388.86,403.44,386.38,398.39,398.58,47910
2011-03-08,404.95,408.53,400.72,401.99,401.74,60350
2011-03-09,412.4,414.36,400.06,405.65,406.49,56090
2011-03-10,414.57,415.59,401.76,408.45,408.07,56260
2011-03-11,401.44,415.26,389.56,409.4,409.75,36800
2011-03-14,412.62,415.04,409.67,410.69,410.73,51560
2011-03-15,413.23,418.39,407.46,407.47,407.94,9110
2011-03-16,387.84,410.59,382.23,405.4,405.58,109970
2011-03-17,396.38,402.42,390.83,401.08,401.14,30580
2011-03-18,400.65,409.3,391.93,394.65,393.98,11110
2011-03-21,381.84,382.0,379.22,381.49,381.09,1820
2011-03-22,377.69,389.48,371.01,380.28,379.28,56990
2011-03-23,386.87,387.81,384.35,386.82,386.43,57320
2011-03-24,368.22,388.6,360.71,380.15,380.54,46600
2011-03-25,371.7,378.5,371.54,376.81,376.82,41520
2011-03-28,370.3,382.2,362.9,374.63,374.64,33370
2011-03-29,364.0,378.3,363.69,367.79,367.68,56450
2011-03-30,373.42,375.03,362.15,368.13,368.05,58950
2011-03-31,355.9,357.94,346.93,355.24,354.81,35560
2011-04-01,356.54,357.1,347.22,350.84,350.6,60420
2011-04-04,347.61,351.42,343.81,349.55,349.93,66890
2011-04-05,352.81,353.41,338.75,345.2,345.37,60810
2011-04-06,343.94,345.66,337.58,339.46,339.16,1530
2011-04-07,331.7,342.4,328.03,338.64,338.87,32010
2011-04-08,329.99,344.96,328.77,340.45,340.68,50420
2011-04-11,350.12,351.72,337.83,340.76,341.02,54490
2011-04-12,344.3,358.32,343.97,350.28,350.04,73440
2011-04-13,345.18,354.12,342.95,351.99,352.08,66700
2011-04-14,354.51,358.28,349.17,354.85,354.78,40030
2011-04-15,366.65,378.53,357.7,358.17,358.13,39050
2011-04-18,357.93,370.2,355.67,365.94,366.58,79110
2011-04-19,371.31,375.88,358.9,363.26,363.65,100890
2011-04-20,372.42,378.95,359.13,370.48,370.8,22040
2011-04-21,353.32,366.61,352.22,358.59,358.46,113120
2011-04-22,352.72,358.85,348.37,352.07,351.99,59230
2011-04-25,354.39,358.54,344.02,353.23,352.99,4460
2011-04-26,338.33,358.36,336.44,352.19,352.53,85520
2011-04-27,353.83,361.6,336.69,345.44,345.57,48770
2011-04-28,334.9,337.5,328.33,336.55,336.08,81390
2011-04-29,347.93,352.49,333.14,339.12,339.43,15090
2011-05-02,335.81,340.75,333.71,338.4,339.37,55490
2011-05-03,351.48,359.49,338.42,344.57,344.95,11910
2011-05-04,346.03,353.84,340.28,341.72,341.38,43360
2011-05-05,334.06,352.36,330.08,344.55,344.5,83360
2011-05-06,344.54,347.42,343.23,343.31,343.67,30510
2011-05-09,351.55,355.23,348.37,352.04,351.89,17600
2011-05-10,361.04,362.27,348.18,355.19,355.03,7900
2011-05-11,347.27,357.18,343.24,354.29,354.38,24420
2011-05-12,356.52,363.61,350.46,352.75,352.53,36100
2011-05-13,346.18,366.29,343.84,355.77,355.67,96740
2011-05-16,337.35,346.61,334.18,344.51,343.6,27590
2011-05-17,352.64,353.67,338.56,349.6,349.41,19900
2011-05-18,347.37,363.61,343.12,353.45,353.56,57490
2011-05-19,357.47,367.78,356.17,357.86,358.12,56370
2011-05-20,349.08,359.34,345.9,357.54,357.87,67150
2011-05-23,350.52,358.05,348.86,354.07,354.1,88900
2011-05-24,356.1,356.23,347.82,350.25,349.96,40560
2011-05-25,370.43,373.57,351.09,352.19,351.89,60310
2011-05-26,347.13,354.09,342.33,346.0,346.1,59780
2011-05-27,342.17,349.69,332.82,345.93,346.12,10270
2011-05-30,354.56,355.52,331.0,339.76,339.87,85130
2011-05-31,341.51,343.15,331.79,342.74,343.2,45960
2011-06-01,354.83,364.68,346.29,347.06,347.54,64880
2011-06-02,349.24,350.58,344.63,344.7,344.71,125330
2011-06-03,345.21,350.97,342.4,346.33,345.97,40180
2011-06-06,355.46,358.81,335.21,349.81,349.82,54120
2011-06-07,340.51,349.28,328.37,346.22,346.58,20660
2011-06-08,339.34,346.04,335.33,340.32,339.81,5750
2011-06-09,343.84,350.14,342.05,349.49,348.73,36570
2011-06-10,354.32,355.15,346.05,350.4,350.51,37840
2011-06-13,351.17,352.01,350.69,351.68,351.58,68900
2011-06-14,340.23,357.16,336.52,353.75,353.91,8890
2011-06-15,338.95,346.75,335.1,345.61,345.78,57990
2011-06-16,353.37,356.29,340.51,344.73,344.97,620
2011-06-17,342.26,347.48,339.78,344.15,343.93,2770
2011-06-20,318.9,343.29,317.73,335.28,335.35,63680
2011-06-21,337.46,348.9,334.06,342.09,342.14,46740
2011-06-22,341.12,341.31,336.42,338.11,338.19,99260
2011-06-23,328.29,341.8,325.73,337.68,338.08,10880
2011-06-24,346.37,353.22,331.3,340.06,340.56,43300
2011-06-27,349.24,350.86,339.7,342.51,342.47,38510
2011-06-28,355.6,357.77,337.74,345.28,345.04,4150
2011-06-29,357.51,362.87,342.89,349.88,350.03,41400
2011-06-30,356.93,357.29,348.12,352.78,352.49,53170
2011-07-01,356.19,362.59,350.05,354.43,354.26,31280
2011-07-04,338.48,358.12,333.07,345.99,345.99,74120
2011-07-05,338.06,344.28,332.04,344.22,343.93,38470
2011-07-06,341.23,349.78,339.53,347.02,347.06,84750
2011-07-07,359.48,364.53,346.28,352.79,352.94,63290
2011-07-08,336.18,356.85,334.33,353.17,353.29,84940
2011-07-11,357.36,361.57,341.15,348.8,348.95,59090
2011-07-12,341.37,352.26,338.2,346.25,345.88,74580
2011-07-13,342.59,347.41,336.73,341.31,341.5,81190
2011-07-14,331.81,342.07,319.35,334.44,334.23,81280
2011-07-15,335.17,339.83,329.98,336.78,336.66,28470
2011-07-18,343.36,354.12,336.92,342.28,342.25,39300
2011-07-19,340.09,348.55,333.58,345.25,345.38,54130
2011-07-20,342.72,350.51,333.1,340.64,341.21,87330
2011-07-21,343.92,351.1,342.74,343.05,343.49,110700
2011-07-22,350.35,360.62,346.73,348.25,348.6,15630
2011-07-25,346.84,355.79,342.19,348.39,348.32,62270
2011-07-26,339.78,348.04,336.93,341.0,340.64,35760
2011-07-27,340.23,349.79,337.68,342.87,342.68,41730
2011-07-28,347.4,348.47,343.91,347.12,347.11,43100
2011-07-29,347.79,351.34,342.75,346.18,345.89,90680
2011-08-01,329.52,341.32,324.86,340.49,340.89,48430
2011-08-02,353.52,355.42,344.9,350.64,350.58,8630
2011-08-03,359.76,366.21,348.98,357.18,357.72,69320
2011-08-04,352.98,358.64,341.69,351.7,352.38,57650
2011-08-05,365.61,366.43,350.15,360.75,360.49,51350
2011-08-08,343.38,346.91,336.49,344.16,344.49,26220
2011-08-09,340.64,348.22,334.21,339.33,339.19,9880
2011-08-10,324.6,341.7,310.9,335.86,335.59,49180
2011-08-11,353.7,363.57,338.36,343.61,343.57,60170
2011-08-12,350.71,361.94,339.42,340.83,340.77,23850
2011-08-15,348.16,354.7,345.85,346.22,346.22,33000
2011-08-16,334.07,359.05,326.86,352.62,352.15,40120
2011-08-17,348.31,353.89,344.75,351.18,351.35,37730
2011-08-18,350.72,353.81,342.33,344.71,344.81,46480
2011-08-19,337.62,344.48,334.27,340.74,340.27,45660
2011-08-22,351.61,355.16,342.15,344.62,343.71,35100
2011-08-23,329.43,340.44,324.09,337.82,337.65,43930
2011-08-24,334.72,339.46,327.58,337.66,338.25,49710
2011-08-25,343.98,345.96,341.5,344.31,344.67,79750
2011-08-26,350.22,361.99,341.52,344.73,345.09,29590
2011-08-29,364.44,367.23,347.62,354.99,354.47,19830
2011-08-30,346.99,354.59,336.96,352.69,353.21,18630
2011-08-31,361.65,364.43,346.39,354.76,354.28,36910
2011-09-01,344.49,351.77,339.71,348.0,348.47,59050
2011-09-02,340.42,350.92,336.89,345.45,345.67,34590
2011-09-05,354.12,359.38,340.59,343.99,344.02,46790
2011-09-06,330.84,352.26,330.76,346.48,346.65,67640
2011-09-07,347.79,353.53,336.39,345.17,344.54,34770
2011-09-08,347.15,348.83,346.32,348.23,348.13,3770
2011-09-09,337.18,350.76,328.0,347.41,347.47,95050
2011-09-12,343.05,346.45,337.42,341.25,341.62,57860
2011-09-13,333.34,336.5,328.39,336.4,336.35,63980
2011-09-14,344.38,350.5,335.88,340.56,340.38,30970
2011-09-15,333.77,345.51,329.83,339.73,339.83,17490
2011-09-16,340.67,346.52,334.13,338.08,337.51,81020
2011-09-19,319.96,332.16,315.44,330.16,329.53,69620
2011-09-20,333.87,340.07,321.98,325.1,324.59,105520
2011-09-21,321.65,330.88,317.25,325.67,325.94,44920
2011-09-22,321.79,324.62,316.98,320.56,320.79,36850
2011-09-23,324.11,326.46,319.98,320.24,320.28,36640
2011-09-26,313.24,316.9,307.28,315.29,315.15,21830
2011-09-27,314.98,327.6,307.14,319.93,319.78,40300
2011-09-28,315.17,322.88,312.41,312.42,312.58,59790
2011-09-29,306.18,319.67,305.01,315.99,315.96,61050
2011-09-30,309.6,318.81,303.37,313.3,313.71,4410
2011-10-03,313.67,318.34,308.25,310.36,310.08,27330
2011-10-04,305.47,314.5,303.45,311.17,311.1,46110
2011-10-05,309.44,319.58,303.24,312.85,312.64,59800
2011-10-06,333.19,343.01,326.02,329.5,329.25,81330
2011-10-07,328.38,335.64,323.13,330.67,331.1,44390
2011-10-10,347.25,352.39,346.51,348.28,348.32,8680
2011-10-11,359.88,360.23,348.17,348.69,349.46,21650
2011-10-12,356.55,365.62,351.58,356.76,356.24,117370
2011-10-13,355.29,364.08,354.79,363.18,363.33,46990
2011-10-14,369.24,373.53,362.98,368.78,368.71,80820
2011-10-17,358.19,369.55,353.52,356.92,356.72,39990
2011-10-18,349.33,362.46,345.19,353.68,353.48,71450
2011-10-19,347.87,352.68,347.78,351.39,351.83,78190
2011-10-20,360.77,361.45,356.22,359.72,359.7,50740
2011-10-21,358.93,368.95,355.24,367.93,367.83,88490
2011-10-24,353.67,356.87,350.48,354.12,353.84,56240
2011-10-25,347.27,354.85,341.54,354.56,354.69,27210
2011-10-26,359.87,362.39,356.15,358.54,358.87,34920
2011-10-27,361.08,364.89,358.85,362.6,362.39,95630
2011-10-28,358.46,365.77,358.13,360.56,360.33,116340
2011-10-31,344.38,349.73,335.3,339.98,340.14,53770
2011-11-01,359.21,363.51,343.56,347.78,347.46,60270
2011-11-02,332.44,341.73,326.1,339.17,338.99,44130
2011-11-03,352.81,357.76,345.19,346.59,346.29,72210
2011-11-04,348.81,352.17,333.62,336.87,336.35,51850
2011-11-07,336.44,339.47,333.47,337.12,337.29,66840
2011-11-08,352.68,356.27,335.3,339.88,340.43,37370
2011-11-09,336.56,354.19,331.7,349.64,349.68,29000
2011-11-10,338.65,348.75,334.19,342.36,342.22,24510
2011-11-11,337.18,347.67,326.58,343.6,343.22,68090
2011-11-14,328.12,339.13,326.67,338.08,338.34,38400
2011-11-15,335.14,337.59,330.95,336.54,336.95,36850
2011-11-16,348.78,354.41,342.81,344.47,344.79,30730
2011-11-17,331.64,339.57,327.62,338.32,338.57,47790
2011-11-18,336.3,346.32,330.31,340.98,340.52,77590
2011-11-21,336.19,338.67,332.83,335.8,335.96,28940
2011-11-22,322.02,338.08,311.53,334.33,334.94,35200
2011-11-23,332.67,343.88,329.98,342.03,342.07,38560
2011-11-24,321.17,338.61,320.15,336.65,335.79,87070
2011-11-25,343.22,350.16,340.39,341.58,342.34,69750
2011-11-28,342.64,348.98,333.7,335.66,334.99,83340
2011-11-29,323.79,341.65,320.45,338.96,338.8,22050
2011-11-30,329.23,349.66,322.67,340.28,340.93,50550
2011-12-01,346.46,347.12,330.49,338.78,338.63,220
2011-12-02,344.19,350.02,341.56,345.76,345.4,41100
2011-12-05,345.0,347.26,342.78,342.78,342.95,54330
2011-12-06,339.54,344.62,327.06,338.46,338.59,72150
2011-12-07,329.05,341.87,328.5,339.84,340.31,72440
2011-12-08,338.97,343.8,333.62,338.49,338.45,77280
2011-12-09,332.18,350.8,328.95,345.94,345.92,78340
2011-12-12,335.92,349.39,332.51,342.46,342.8,12630
2011-12-13,343.98,345.49,333.6,338.16,338.46,72680
2011-12-14,340.24,346.85,335.02,343.4,344.05,47750
2011-12-15,347.47,353.16,344.32,352.63,352.45,86700
2011-12-16,363.21,367.45,350.15,351.91,352.01,50080
2011-12-19,360.48,366.08,344.22,350.92,350.7,64430
2011-12-20,338.88,346.01,337.19,344.69,344.68,37110
2011-12-21,345.15,348.41,337.98,343.04,343.42,73280
2011-12-22,343.72,345.37,327.52,337.77,338.36,15810
2011-12-23,345.21,353.01,337.64,339.34,339.56,68960
2011-12-26,349.11,359.41,348.72,353.1,352.96,36690
2011-12-27,353.5,357.15,347.09,350.39,350.32,36210
2011-12-28,330.3,350.67,320.21,343.24,343.16,47580
2011-12-29,340.65,351.61,338.28,346.4,346.09,83030
2011-12-30,347.01,350.45,343.88,348.42,348.12,55480
2012-01-02,347.91,352.05,333.39,344.92,345.54,22390
2012-01-03,336.66,345.14,331.88,338.32,338.36,31800
2012-01-04,331.86,336.78,324.98,334.74,334.76,69210
2012-01-05,338.9,343.2,331.02,334.38,334.12,104140
2012-01-06,342.68,348.48,329.51,333.28,332.16,69700
2012-01-09,325.43,335.0,318.72,327.45,327.89,37450
2012-01-10,321.54,326.82,321.41,322.95,322.89,40260
2012-01-11,327.91,331.57,326.97,330.95,330.98,37720
2012-01-12,326.3,333.03,324.78,331.57,332.25,49780
2012-01-13,334.3,339.19,317.53,330.09,329.7,80750
2012-01-16,327.14,334.42,323.59,327.37,326.69,47030
2012-01-17,326.72,333.16,322.1,323.54,323.31,77180
2012-01-18,307.43,332.39,299.02,319.3,319.25,87530
2012-01-19,313.0,319.43,299.62,315.71,315.4,15590
2012-01-20,316.24,317.23,310.43,311.44,311.11,81970
2012-01-23,313.44,321.38,313.17,318.62,318.4,26160
2012-01-24,319.72,329.1,310.94,317.93,318.29,66940
2012-01-25,322.03,326.66,318.16,324.6,324.01,30740
2012-01-26,328.54,332.09,320.83,323.37,323.36,8640
2012-01-27,323.78,328.2,323.29,326.02,326.47,30080
2012-01-30,341.12,342.81,329.06,335.75,335.72,38930
2012-01-31,339.26,345.39,325.09,333.91,333.8,109430
2012-02-01,328.8,339.75,320.99,334.61,334.49,48500
2012-02-02,338.85,346.58,334.79,337.68,337.18,52540
2012-02-03,330.87,336.92,325.89,335.74,335.61,37380
2012-02-06,345.0,348.44,340.8,342.99,342.87,35970
2012-02-07,341.22,342.56,334.48,341.1,341.31,8590
2012-02-08,345.56,348.16,344.44,344.53,345.15,26030
2012-02-09,362.17,365.25,334.03,339.91,339.97,71320
2012-02-10,350.54,350.66,344.24,346.9,347.14,53790
2012-02-13,356.48,356.97,335.86,340.15,340.09,122460
2012-02-14,349.75,350.12,339.63,343.78,342.93,68960
2012-02-15,336.47,350.95,335.79,347.6,347.2,61160
2012-02-16,337.37,345.57,329.3,345.09,344.57,31520
2012-02-17,352.83,356.31,348.51,349.47,349.15,82810
2012-02-20,348.88,352.55,343.06,344.81,344.67,91230
2012-02-21,351.52,353.31,348.82,350.11,350.31,23420
2012-02-22,345.66,361.21,343.62,351.62,352.34,33310
2012-02-23,359.1,366.09,349.47,349.99,350.24,88700
2012-02-24,349.73,356.75,348.53,351.62,351.42,42360
2012-02-27,344.24,348.78,340.68,341.86,342.29,32790
2012-02-28,331.92,336.64,322.87,330.51,330.96,230
2012-02-29,330.2,330.58,320.48,324.25,324.57,78990
2012-03-01,317.64,324.77,316.42,323.65,323.95,13600
2012-03-02,334.64,336.13,323.53,328.59,328.65,106780
2012-03-05,330.29,333.29,320.32,322.14,322.17,105340
2012-03-06,322.5,335.87,321.14,329.71,329.74,30710
2012-03-07,336.65,341.69,324.8,328.58,328.56,83530
2012-03-08,319.92,333.88,318.37,325.62,325.88,62010
2012-03-09,305.02,318.16,304.85,310.44,309.95,90140
2012-03-12,306.66,328.93,304.84,316.95,317.41,49210
2012-03-13,313.26,318.86,306.73,311.99,311.73,124150
2012-03-14,325.54,330.99,305.72,314.63,314.9,48060
2012-03-15,325.21,330.35,319.04,321.61,321.84,72770
2012-03-16,323.73,328.6,315.92,320.14,319.99,3970
2012-03-19,318.78,331.75,315.97,321.31,321.65,72670
2012-03-20,336.51,337.01,326.79,334.06,334.26,64790
2012-03-21,330.81,348.25,330.5,337.7,338.0,23460
2012-03-22,333.75,340.44,327.26,338.46,338.19,75740
2012-03-23,329.69,337.75,327.5,334.65,334.7,4320
2012-03-26,337.84,347.64,337.44,345.36,345.51,80350
2012-03-27,352.68,353.04,343.98,347.79,348.12,14090
2012-03-28,346.8,357.12,344.36,347.93,347.78,16940
2012-03-29,353.28,362.75,349.89,356.27,355.87,15620
2012-03-30,365.77,369.35,346.6,360.16,360.59,51660
2012-04-02,348.66,354.19,341.95,352.32,352.22,10820
2012-04-03,353.07,360.03,336.14,353.38,353.0,70320
2012-04-04,354.47,363.95,354.06,357.06,357.16,10720
2012-04-05,357.02,358.14,352.74,354.65,354.75,3720
2012-04-06,337.61,359.0,334.36,353.41,353.34,70930
2012-04-09,348.57,356.44,343.56,355.48,355.61,66880
2012-04-10,361.51,369.77,354.78,358.81,357.95,63630
2012-04-11,358.47,361.06,352.49,354.69,354.97,53320
2012-04-12,357.77,371.57,349.31,351.84,351.99,5300
2012-04-13,347.78,350.14,342.16,344.65,344.28,48840
2012-04-16,359.72,370.79,355.38,362.19,362.02,73030
2012-04-17,344.7,368.38,338.68,357.61,357.1,29350
2012-04-18,360.56,373.14,350.86,353.45,353.27,33650
2012-04-19,347.43,359.1,344.69,356.86,356.34,99320
2012-04-20,353.53,367.72,345.74,353.79,353.9,42080
2012-04-23,353.89,359.8,345.59,345.67,345.84,760
2012-04-24,345.31,351.11,334.85,345.73,346.04,51840
2012-04-25,343.45,347.97,342.14,343.49,343.5,72940
2012-04-26,346.99,354.59,346.03,347.06,347.1,105610
2012-04-27,335.22,353.55,331.32,347.04,346.78,38960
