Date,Open,High,Low,Close,Adj Close,Volume
2010-09-23,543.98,560.15,533.75,557.18,557.55,17120
2010-09-24,549.82,552.99,544.57,550.56,550.68,81360
2010-09-27,544.58,555.21,541.41,552.82,553.77,80380
2010-09-28,564.02,567.98,555.11,559.03,559.04,18050
2010-09-29,575.7,577.24,566.39,569.06,569.17,99140
2010-09-30,603.59,614.7,587.85,589.13,589.96,59680
2010-10-01,569.85,593.22,554.51,578.61,578.49,65920
2010-10-04,598.56,612.2,586.54,587.37,587.31,131490
2010-10-05,608.02,617.5,589.43,592.79,593.04,70560
2010-10-06,598.14,600.59,596.9,600.27,599.71,18890
2010-10-07,621.21,625.46,582.63,603.79,605.16,52380
2010-10-08,581.79,607.66,575.4,603.08,603.22,59130
2010-10-11,592.96,619.84,577.31,612.54,611.56,8350
2010-10-12,617.12,630.7,594.73,605.21,606.25,50940
2010-10-13,592.68,599.73,588.36,599.36,598.68,17430
2010-10-14,604.51,608.92,601.77,607.46,607.89,49590
2010-10-15,639.56,639.91,601.65,611.7,611.99,63050
2010-10-18,598.85,611.67,598.82,606.2,605.88,24130
2010-10-19,619.63,624.47,597.37,605.89,606.35,53190
2010-10-20,602.9,615.4,594.19,607.21,606.21,43180
2010-10-21,607.88,609.4,589.15,596.91,595.78,77410
2010-10-22,608.33,617.5,588.25,597.18,597.23,45510
2010-10-25,602.04,606.89,584.21,599.7,599.8,90670
2010-10-26,605.82,612.42,593.32,600.5,601.11,43640
2010-10-27,596.54,614.56,594.4,600.58,600.25,20300
2010-10-28,591.35,606.26,586.72,598.09,598.92,35360
2010-10-29,610.84,623.07,584.05,606.34,606.01,45840
2010-11-01,616.01,635.68,615.74,630.02,630.26,23160
2010-11-02,624.08,650.96,617.82,632.2,632.48,82580
2010-11-03,642.85,644.97,629.22,634.31,635.38,73190
2010-11-04,623.93,637.93,620.51,626.27,626.53,67570
2010-11-05,631.05,636.99,614.22,622.17,622.16,23860
2010-11-08,618.72,622.44,590.83,597.97,597.31,32390
2010-11-09,602.45,620.25,575.79,589.89,591.04,30690
2010-11-10,595.68,602.32,576.02,589.56,589.95,7840
2010-11-11,595.55,597.45,586.0,587.57,586.85,22310
2010-11-12,586.01,601.24,577.65,585.27,583.92,25430
2010-11-15,603.87,609.95,602.09,603.51,603.42,28040
2010-11-16,612.73,614.27,593.49,596.14,597.43,8740
2010-11-17,591.21,592.37,578.37,578.58,579.22,47880
2010-11-18,583.56,592.49,570.88,574.8,575.6,44590
2010-11-19,585.47,595.01,563.3,569.47,569.24,48270
2010-11-22,568.97,572.97,566.78,569.5,569.36,38960
2010-11-23,565.21,577.84,558.66,570.05,570.03,73130
2010-11-24,561.99,582.0,554.45,570.59,571.38,50930
2010-11-25,549.56,577.52,542.29,567.96,567.57,24050
2010-11-26,548.3,565.84,545.49,564.95,565.59,50720
2010-11-29,527.96,555.32,520.59,545.41,545.07,1170
2010-11-30,517.95,558.28,512.87,544.62,544.93,87300
2010-12-01,542.96,548.06,540.81,544.99,544.91,120990
2010-12-02,551.22,570.99,542.72,559.72,559.81,34750
2010-12-03,551.62,571.27,543.06,563.61,562.94,24180
2010-12-06,560.24,579.73,560.13,562.81,562.66,68140
2010-12-07,562.64,584.21,555.72,568.42,567.85,41040
2010-12-08,566.82,581.59,558.51,572.68,572.83,47340
2010-12-09,562.18,574.04,551.37,571.05,571.36,70510
2010-12-10,585.23,595.59,580.72,582.28,582.66,44450
2010-12-13,598.77,606.27,589.02,591.29,590.53,41270
2010-12-14,607.6,619.4,586.71,591.16,591.08,49450
2010-12-15,588.45,622.87,581.47,599.42,600.02,99960
2010-12-16,624.89,634.87,606.18,611.72,611.1,8120
2010-12-17,610.37,614.84,606.94,614.57,615.42,30830
2010-12-20,607.94,623.15,591.55,609.8,609.59,121130
2010-12-21,605.61,624.71,592.75,619.25,618.51,49930
2010-12-22,598.29,641.1,594.54,624.85,624.64,39240
2010-12-23,635.0,641.87,622.79,629.36,628.62,28480
2010-12-24,607.31,633.53,606.26,632.92,633.21,37710
2010-12-27,611.13,627.48,606.96,609.05,609.1,1550
2010-12-28,613.59,623.61,601.17,611.57,611.31,60760
2010-12-29,623.26,623.57,600.89,620.39,619.31,13960
2010-12-30,640.35,653.95,602.67,623.14,621.78,25790
2010-12-31,626.72,637.11,622.31,623.95,625.27,73480
2011-01-03,657.57,668.29,629.54,637.42,637.41,29010
2011-01-04,617.49,632.04,616.65,630.04,630.21,54670
2011-01-05,619.32,633.26,617.93,627.46,627.02,84660
2011-01-06,607.58,614.3,597.31,613.64,613.79,30150
2011-01-07,618.16,622.62,606.19,610.61,610.71,74920
2011-01-10,615.13,629.58,601.23,613.44,613.27,61260
2011-01-11,621.57,623.68,609.22,611.15,611.4,56100
2011-01-12,620.09,622.72,617.19,622.28,622.25,12600
2011-01-13,622.28,639.87,621.45,622.51,623.28,85140
2011-01-14,629.28,644.81,619.41,621.57,622.42,53590
2011-01-17,597.25,615.99,583.92,610.36,610.81,31010
2011-01-18,593.06,609.48,577.07,609.28,608.29,69020
2011-01-19,600.64,608.93,582.57,605.13,606.24,63610
2011-01-20,597.09,615.21,591.38,607.9,607.81,94340
2011-01-21,641.26,647.66,593.74,607.18,607.94,90630
2011-01-24,601.74,601.9,590.75,597.26,597.64,51660
2011-01-25,606.53,607.57,593.52,601.33,602.21,30770
2011-01-26,601.73,625.77,594.26,607.01,607.03,48090
2011-01-27,614.27,616.24,600.71,602.18,601.84,76510
2011-01-28,618.06,618.23,586.0,602.52,602.6,27280
2011-01-31,590.66,611.23,587.85,602.97,602.24,34510
2011-02-01,577.86,614.2,574.58,601.89,602.68,98930
2011-02-02,616.18,618.15,599.8,607.89,607.97,29890
2011-02-03,606.34,623.67,602.31,614.18,614.97,48540
2011-02-04,600.05,619.43,580.6,612.64,612.68,25140
2011-02-07,604.71,622.07,599.52,610.56,610.27,27540
2011-02-08,627.64,648.65,605.88,621.71,621.44,6480
2011-02-09,639.63,647.11,617.14,617.84,617.96,24400
2011-02-10,631.69,641.06,627.35,630.62,629.9,65540
2011-02-11,635.81,645.82,628.82,642.84,642.12,40820
2011-02-14,662.6,670.12,645.53,652.75,653.31,33570
2011-02-15,628.89,645.1,626.07,641.67,642.04,27190
2011-02-16,623.62,650.74,619.43,640.44,640.87,42380
2011-02-17,619.67,652.7,611.68,636.95,637.33,68500
2011-02-18,644.96,649.47,634.77,636.66,637.04,75760
2011-02-21,642.94,653.51,624.13,637.95,638.39,36600
2011-02-22,619.79,647.52,616.45,634.51,634.15,52050
2011-02-23,647.75,651.16,621.4,637.64,636.97,64940
2011-02-24,649.75,663.92,639.51,643.42,643.54,26380
2011-02-25,664.92,677.21,644.4,650.53,651.7,105060
2011-02-28,677.04,677.37,656.67,660.34,661.23,80010
2011-03-01,676.24,694.12,669.17,670.83,670.8,26310
2011-03-02,668.46,680.69,667.32,680.15,678.67,29560
2011-03-03,649.79,679.54,643.2,674.55,674.38,68990
2011-03-04,666.83,682.94,649.15,682.23,681.53,49870
2011-03-07,676.59,685.38,664.13,684.07,684.68,22340
2011-03-08,692.75,695.37,672.48,681.6,682.11,62390
2011-03-09,713.72,724.24,682.38,685.3,684.91,19980
2011-03-10,650.87,676.82,646.32,671.33,672.2,61470
2011-03-11,679.38,682.15,670.0,676.04,676.29,56390
2011-03-14,677.46,689.23,667.43,689.22,688.8,63580
2011-03-15,691.85,701.15,690.8,695.72,694.8,65050
2011-03-16,697.07,706.02,683.55,693.31,692.18,3320
2011-03-17,692.32,704.11,680.24,697.91,697.79,8360
2011-03-18,694.07,708.75,693.1,695.19,694.62,4950
2011-03-21,691.57,706.62,689.58,696.47,696.57,38520
2011-03-22,676.4,701.81,665.4,698.44,698.6,64970
2011-03-23,704.12,708.19,691.42,696.04,696.11,82860
2011-03-24,696.39,716.26,696.1,704.47,704.67,80190
2011-03-25,704.42,715.02,698.11,705.02,704.39,68920
2011-03-28,725.58,731.57,711.5,714.66,714.67,570
2011-03-29,727.45,746.54,701.87,711.13,709.91,53280
2011-03-30,704.36,713.89,682.01,698.61,698.09,32560
2011-03-31,701.45,704.29,692.78,695.72,696.48,65680
2011-04-01,721.87,737.73,693.05,704.25,704.65,18290
2011-04-04,726.5,729.06,695.5,710.76,709.53,70580
2011-04-05,737.62,749.27,691.61,709.13,709.62,34350
2011-04-06,691.7,710.75,687.7,706.58,706.83,80890
2011-04-07,678.17,726.17,660.06,704.73,704.42,89960
2011-04-08,703.75,727.16,693.44,712.96,714.23,46980
2011-04-11,673.68,709.61,670.62,706.17,706.35,47040
2011-04-12,680.8,719.66,668.37,706.32,706.17,53080
2011-04-13,719.64,721.1,700.72,705.57,706.26,69780
2011-04-14,692.76,716.37,678.66,712.83,712.75,102660
2011-04-15,706.94,725.26,702.86,722.62,722.36,96170
2011-04-18,730.71,731.35,711.71,714.18,714.11,50690
2011-04-19,703.53,715.3,689.56,710.99,710.68,62750
2011-04-20,713.63,716.66,697.85,707.64,707.05,116840
2011-04-21,725.49,733.22,698.26,704.33,704.32,53120
2011-04-22,700.67,710.31,689.82,704.57,705.1,48050
2011-04-25,719.26,726.67,685.13,688.59,689.19,48540
2011-04-26,684.91,691.71,683.63,683.98,683.65,82130
2011-04-27,698.3,705.96,690.94,699.84,699.1,97550
2011-04-28,700.14,715.5,685.27,712.07,712.11,9890
2011-04-29,720.84,723.31,712.98,712.99,713.38,72040
2011-05-02,726.22,748.59,721.08,741.3,740.85,53480
2011-05-03,766.48,777.67,742.39,749.41,749.24,61100
2011-05-04,748.24,750.52,722.93,739.25,739.42,14790
2011-05-05,762.91,768.18,746.21,750.65,749.29,47110
2011-05-06,736.41,761.57,728.74,745.58,747.63,33490
2011-05-09,750.8,751.49,731.09,740.72,740.26,9340
2011-05-10,726.16,746.52,717.46,736.69,736.47,29990
2011-05-11,745.14,753.48,727.76,732.03,731.13,97410
2011-05-12,731.76,748.1,724.72,729.17,729.13,35310
2011-05-13,715.45,743.84,714.32,724.98,726.34,36670
2011-05-16,722.77,748.27,722.41,744.61,745.08,42530
2011-05-17,781.92,782.35,744.02,757.02,756.08,68180
2011-05-18,772.6,781.36,761.28,773.66,773.23,15220
2011-05-19,770.51,775.59,764.69,768.95,768.99,80460
2011-05-20,782.37,784.82,762.92,775.56,774.47,10210
2011-05-23,759.5,762.31,734.91,745.84,745.84,19180
2011-05-24,771.47,786.23,745.76,749.38,748.48,34680
2011-05-25,750.79,754.82,740.46,740.6,741.44,121690
2011-05-26,742.19,765.14,733.22,733.63,733.94,64640
2011-05-27,727.03,754.67,700.02,744.18,743.65,82940
2011-05-30,738.96,753.99,722.12,744.46,743.73,17730
2011-05-31,733.57,766.58,711.0,746.18,745.84,60290
2011-06-01,726.53,741.16,715.8,740.83,741.3,67830
2011-06-02,723.77,749.2,718.09,736.48,736.43,38280
2011-06-03,748.08,750.59,727.16,731.06,730.25,65260
2011-06-06,735.06,744.07,718.95,729.04,728.38,28730
2011-06-07,759.62,786.81,724.17,735.64,734.96,55820
2011-06-08,737.67,745.61,720.2,739.69,739.94,18020
2011-06-09,729.23,763.28,722.27,741.49,739.65,16490
2011-06-10,759.82,778.56,745.01,749.71,749.62,62110
2011-06-13,754.55,771.62,749.28,764.47,763.25,78640
2011-06-14,730.35,778.38,730.32,762.43,763.34,46990
2011-06-15,766.07,788.16,758.06,763.16,763.52,16360
2011-06-16,793.38,796.36,751.26,764.74,765.72,48040
2011-06-17,765.69,783.99,761.34,770.2,770.75,53610
2011-06-20,758.04,763.95,756.99,763.58,762.36,86670
2011-06-21,787.14,795.46,766.35,771.13,772.79,51570
2011-06-22,747.56,767.12,738.58,761.66,761.17,28090
2011-06-23,781.94,782.29,758.57,770.87,771.69,85700
2011-06-24,783.08,792.43,752.75,781.85,780.0,13900
2011-06-27,820.07,838.61,781.61,789.08,788.64,68550
2011-06-28,784.5,803.38,764.85,790.05,790.68,5690
2011-06-29,765.18,798.24,763.04,786.38,786.8,66430
2011-06-30,784.73,790.67,777.96,786.32,785.1,89390
2011-07-01,816.71,833.84,793.3,797.24,797.05,16230
2011-07-04,788.42,817.41,780.45,781.08,780.83,70650
2011-07-05,741.03,795.76,729.69,776.32,775.78,74330
2011-07-06,771.6,775.1,759.35,768.14,767.98,42620
2011-07-07,757.59,760.03,749.7,752.55,752.75,24030
2011-07-08,747.59,758.85,739.58,748.37,748.11,51080
2011-07-11,712.58,737.17,707.1,730.35,729.18,53860
2011-07-12,726.28,731.28,720.63,728.51,728.11,52920
2011-07-13,697.8,758.09,693.51,739.45,739.26,42130
2011-07-14,738.46,746.33,726.85,739.02,739.1,37070
2011-07-15,723.77,746.74,719.71,741.88,742.6,72820
2011-07-18,734.11,741.87,724.93,737.72,736.44,14790
2011-07-19,749.13,752.33,733.44,739.22,739.21,12750
2011-07-20,733.64,744.28,722.5,723.88,723.7,63390
2011-07-21,724.83,745.28,714.68,714.78,713.98,6950
2011-07-22,738.19,739.88,694.72,706.67,706.32,48380
2011-07-25,713.68,720.75,705.83,713.47,714.05,38720
2011-07-26,720.92,729.73,698.07,706.4,707.19,40560
2011-07-27,691.34,712.35,688.91,697.29,697.15,32010
2011-07-28,682.75,712.98,669.3,701.54,700.99,102450
2011-07-29,706.46,716.68,694.77,703.12,703.93,33850
2011-08-01,686.05,712.6,685.11,705.4,703.42,16830
2011-08-02,696.61,711.05,693.79,704.77,704.64,74170
2011-08-03,705.53,709.26,703.81,706.51,706.91,94880
2011-08-04,721.05,721.79,700.79,710.04,709.7,76390
2011-08-05,720.49,730.21,695.06,712.12,711.48,27970
2011-08-08,717.51,738.68,717.34,721.09,720.55,77340
2011-08-09,727.07,730.49,709.3,712.81,713.91,48080
2011-08-10,724.85,726.37,707.14,709.73,710.56,27320
2011-08-11,725.28,739.85,692.75,707.4,707.8,75320
2011-08-12,694.4,708.52,688.74,704.1,704.01,79900
2011-08-15,685.12,720.71,670.28,694.66,695.22,34570
2011-08-16,675.98,719.26,672.89,702.59,701.44,6950
2011-08-17,687.94,706.6,686.22,702.88,703.22,20940
2011-08-18,692.26,708.45,685.92,704.92,705.27,40310
2011-08-19,719.39,724.4,713.76,715.86,715.56,96260
2011-08-22,693.16,702.71,687.87,701.85,702.03,50960
2011-08-23,692.41,713.42,683.5,691.28,690.19,51680
2011-08-24,704.07,710.46,699.86,701.22,701.31,20970
2011-08-25,700.6,720.96,688.31,703.28,703.82,105150
2011-08-26,691.04,712.77,690.69,704.43,705.55,86560
2011-08-29,724.52,739.77,711.02,714.73,714.58,26280
2011-08-30,726.57,734.57,712.14,716.46,716.87,22200
2011-08-31,681.67,713.45,671.76,709.07,709.42,57430
2011-09-01,727.0,741.33,685.31,707.89,707.65,39790
2011-09-02,723.62,727.97,700.55,703.51,704.03,67820
2011-09-05,721.25,722.38,696.78,703.71,702.68,83830
2011-09-06,685.57,715.04,670.41,707.88,707.58,22540
2011-09-07,711.1,714.0,706.38,707.45,706.45,76710
2011-09-08,702.91,704.08,688.62,698.22,698.24,58390
2011-09-09,709.63,717.3,696.76,697.59,698.6,39590
2011-09-12,695.2,701.07,668.5,678.35,679.31,41100
2011-09-13,694.87,710.75,680.05,681.93,681.9,29370
2011-09-14,639.18,682.46,637.23,675.23,674.83,62200
2011-09-15,688.36,697.15,667.48,677.56,677.66,88700
2011-09-16,693.76,707.32,661.59,678.41,678.25,79400
2011-09-19,653.94,678.4,647.8,678.08,677.66,38370
2011-09-20,682.89,702.47,680.38,680.89,680.46,49040
2011-09-21,651.32,693.87,641.47,676.54,676.68,25840
2011-09-22,663.58,679.43,661.45,671.4,671.88,55470
2011-09-23,682.24,682.52,657.0,667.23,666.89,55430
2011-09-26,645.25,654.5,625.7,636.5,634.87,55240
2011-09-27,636.47,638.84,626.7,632.18,632.56,53320
2011-09-28,660.42,681.35,610.77,626.29,626.63,58840
2011-09-29,629.42,631.32,621.21,628.06,628.09,79330
2011-09-30,622.72,644.73,619.58,623.87,624.78,63760
2011-10-03,632.36,637.29,620.15,628.92,628.37,59350
2011-10-04,608.79,632.89,608.18,622.0,622.31,17600
2011-10-05,625.19,632.3,613.74,622.69,623.36,75410
2011-10-06,626.01,626.52,622.56,623.18,622.76,102340
2011-10-07,607.59,631.72,603.17,623.85,624.36,44680
2011-10-10,623.19,630.5,622.56,624.41,623.79,21450
2011-10-11,621.06,630.42,609.09,628.6,629.36,89700
2011-10-12,623.35,623.46,619.57,621.79,622.11,27310
2011-10-13,612.07,631.38,607.95,622.91,623.89,83640
2011-10-14,630.43,636.44,625.69,632.3,632.49,27940
2011-10-17,654.66,671.47,650.99,667.96,666.54,51500
2011-10-18,694.77,702.12,681.47,684.16,684.3,34740
2011-10-19,648.21,682.94,641.9,675.98,675.78,93040
2011-10-20,703.81,706.03,670.54,677.27,676.29,24400
2011-10-21,659.76,692.29,656.04,682.88,682.17,59580
2011-10-24,713.38,745.13,697.75,710.39,710.25,117880
2011-10-25,700.78,731.21,685.07,709.81,709.36,58760
2011-10-26,719.28,721.83,694.16,708.95,709.82,34130
2011-10-27,718.47,734.49,699.33,711.73,711.78,24940
2011-10-28,724.74,732.17,705.72,724.14,725.28,32090
2011-10-31,722.43,723.4,721.15,723.32,724.1,38940
2011-11-01,714.5,730.79,701.6,716.58,716.99,44120
2011-11-02,709.65,741.1,691.05,721.15,721.87,92130
2011-11-03,725.3,732.7,686.49,705.32,706.12,45550
2011-11-04,722.1,730.63,707.35,713.19,712.87,21600
2011-11-07,719.25,721.22,715.34,721.16,721.33,15220
2011-11-08,706.23,750.66,691.57,724.81,725.22,56060
2011-11-09,741.15,744.34,727.88,733.07,733.1,42320
2011-11-10,755.24,760.89,729.94,738.44,738.71,54480
2011-11-11,760.9,763.95,719.42,723.7,723.44,50310
2011-11-14,714.02,735.7,704.55,729.82,730.19,54800
2011-11-15,730.34,732.47,707.51,715.83,715.28,35880
2011-11-16,735.41,736.7,715.67,719.77,719.93,70150
2011-11-17,707.56,727.61,694.71,721.74,722.06,1550
2011-11-18,721.39,725.94,703.12,719.59,719.52,41230
2011-11-21,705.13,714.47,700.21,709.59,710.64,65160
2011-11-22,708.53,713.77,696.47,705.41,704.76,103430
2011-11-23,714.78,720.14,693.28,697.36,698.07,18260
2011-11-24,702.31,723.77,677.34,679.01,677.84,50790
2011-11-25,667.82,688.8,661.39,679.29,679.83,26630
2011-11-28,676.66,686.23,671.67,681.91,681.9,72440
2011-11-29,691.94,693.01,669.04,690.79,690.17,15560
2011-11-30,697.35,701.5,685.49,686.34,686.12,28120
2011-12-01,718.77,725.66,687.57,694.05,694.04,38400
2011-12-02,713.55,727.49,674.62,694.06,693.06,58850
2011-12-05,690.11,701.47,673.64,685.36,686.52,61640
2011-12-06,706.86,715.88,674.05,686.4,687.59,43180
2011-12-07,678.74,690.45,667.98,690.37,691.07,19310
2011-12-08,707.26,711.88,687.27,698.92,699.62,72680
2011-12-09,704.68,706.87,684.34,702.2,702.15,15760
2011-12-12,681.93,716.14,663.21,706.98,705.39,84510
2011-12-13,693.67,703.83,680.6,698.7,700.05,82850
2011-12-14,692.67,703.73,690.04,698.13,697.46,72750
2011-12-15,698.82,708.42,685.99,697.33,696.28,13100
2011-12-16,693.1,718.13,687.14,704.08,705.56,69740
2011-12-19,676.08,722.25,657.41,706.57,706.83,13080
2011-12-20,692.25,718.11,688.2,701.96,701.14,50460
2011-12-21,680.25,704.13,676.52,685.21,685.68,16890
2011-12-22,670.56,684.13,658.29,672.58,673.33,47150
2011-12-23,678.55,694.59,676.8,679.22,679.26,95780
2011-12-26,674.58,676.82,659.46,667.93,667.87,127450
2011-12-27,661.32,664.88,653.88,662.09,661.81,52500
2011-12-28,669.13,679.96,669.0,675.08,675.06,93580
2011-12-29,669.64,673.03,655.27,667.07,666.55,24540
2011-12-30,715.19,718.78,686.6,688.13,687.8,53370
2012-01-02,686.75,693.76,674.27,685.05,684.78,41830
2012-01-03,692.88,704.86,688.14,694.4,695.13,19280
2012-01-04,697.12,703.55,685.73,696.94,695.15,33800
2012-01-05,675.31,691.2,669.48,688.4,687.27,42640
2012-01-06,666.56,686.3,657.27,682.05,681.42,74910
2012-01-09,648.2,669.19,630.6,668.03,668.36,26140
2012-01-10,680.65,688.4,658.74,667.22,668.07,66790
2012-01-11,649.57,669.06,645.53,665.75,664.72,97400
2012-01-12,667.33,685.52,660.12,671.29,671.43,36210
2012-01-13,682.27,686.28,648.77,664.08,665.01,57080
2012-01-16,648.64,670.49,645.75,664.99,665.73,20550
2012-01-17,675.62,676.11,660.02,669.34,669.82,13030
2012-01-18,667.79,679.1,660.35,661.43,660.76,44090
2012-01-19,701.79,722.58,665.96,667.24,667.79,67540
2012-01-20,707.35,725.12,666.67,669.88,669.04,60590
2012-01-23,628.04,652.93,625.32,649.67,649.33,59230
2012-01-24,664.55,682.79,649.37,660.65,660.86,78900
2012-01-25,662.32,680.62,662.01,664.74,663.77,44410
2012-01-26,662.86,675.53,645.87,658.72,658.83,8750
2012-01-27,641.91,657.1,640.81,649.65,649.02,108510
2012-01-30,653.59,674.34,639.28,661.88,662.24,21240
2012-01-31,663.04,682.47,651.6,663.22,662.59,23450
2012-02-01,628.92,657.21,618.68,652.76,652.96,54730
2012-02-02,659.95,675.18,634.46,642.3,643.28,49690
2012-02-03,647.12,650.64,643.79,645.21,645.62,85910
2012-02-06,656.14,657.1,650.43,650.49,650.11,56250
2012-02-07,628.77,649.37,621.04,640.81,641.91,78330
2012-02-08,637.24,648.77,630.97,644.77,644.85,7120
2012-02-09,638.51,651.05,631.53,643.66,643.13,40220
2012-02-10,633.22,648.25,627.57,645.9,645.85,44300
2012-02-13,662.7,667.54,638.69,654.19,654.09,9880
2012-02-14,659.04,669.88,653.44,654.0,655.15,33690
2012-02-15,629.47,643.27,618.93,640.52,641.89,69820
2012-02-16,648.86,649.98,635.62,649.42,648.66,48810
2012-02-17,645.9,649.59,618.31,638.09,639.02,69160
2012-02-20,638.13,665.46,625.32,641.63,642.28,63090
2012-02-21,627.51,644.98,619.15,641.94,640.89,35920
2012-02-22,650.21,659.38,632.87,643.73,643.6,66890
2012-02-23,648.09,653.01,632.41,651.2,651.38,32100
2012-02-24,651.11,653.35,641.01,641.25,641.17,12070
2012-02-27,650.77,668.11,649.98,654.88,654.03,89950
2012-02-28,632.12,663.11,616.73,657.87,658.24,90020
2012-02-29,669.12,676.34,639.94,648.76,648.17,26660
2012-03-01,661.24,664.24,651.98,656.06,656.11,67170
2012-03-02,650.07,664.95,642.98,658.57,658.29,38620
2012-03-05,682.37,689.16,643.76,650.66,649.83,78450
2012-03-06,626.18,649.41,623.79,645.79,646.65,34390
2012-03-07,657.01,661.04,648.77,654.45,654.5,30360
2012-03-08,640.86,663.15,629.12,653.91,654.9,57990
2012-03-09,658.67,672.93,650.75,657.1,656.79,38790
2012-03-12,689.19,699.77,676.25,677.15,675.96,19620
2012-03-13,679.25,691.59,667.7,684.22,682.58,16600
2012-03-14,682.22,702.01,666.07,680.73,681.16,56300
2012-03-15,684.33,688.51,674.21,682.11,682.89,55000
2012-03-16,671.8,677.28,670.71,673.71,672.36,92640
2012-03-19,655.32,664.07,640.2,658.03,658.03,8100
2012-03-20,676.81,702.33,640.31,663.76,663.71,44680
2012-03-21,648.79,657.1,638.86,652.61,652.6,94460
2012-03-22,654.21,661.22,643.45,648.12,648.17,71000
2012-03-23,646.84,656.6,634.53,636.99,638.05,37540
2012-03-26,643.56,664.93,632.28,633.09,632.68,56320
2012-03-27,635.81,636.45,610.97,621.35,621.98,42850
2012-03-28,615.08,651.87,614.53,633.05,633.29,78490
2012-03-29,629.69,631.83,621.45,631.04,630.14,50810
2012-03-30,610.09,631.04,608.94,619.0,619.24,45470
2012-04-02,628.77,651.2,624.24,640.75,639.76,83300
2012-04-03,624.63,642.37,615.62,641.55,641.57,79440
2012-04-04,640.77,655.19,636.66,646.88,647.57,2010
2012-04-05,643.73,647.97,630.96,647.77,646.64,74730
2012-04-06,626.55,655.52,614.05,641.77,642.8,12770
2012-04-09,675.27,679.03,652.77,658.31,657.49,71490
2012-04-10,666.0,683.11,650.28,656.31,655.75,49300
2012-04-11,650.07,657.02,622.35,646.33,646.99,79570
2012-04-12,655.73,664.14,628.82,647.6,647.87,87410
2012-04-13,647.36,652.63,641.14,642.84,642.87,91730
2012-04-16,669.26,673.54,667.44,669.63,670.57,103660
2012-04-17,677.77,680.19,662.9,668.65,668.32,82470
2012-04-18,671.94,689.78,653.7,678.28,679.44,104790
2012-04-19,663.14,688.76,652.48,688.26,688.31,12760
2012-04-20,691.25,698.92,691.2,696.5,696.16,65930
2012-04-23,734.36,745.17,710.19,714.37,714.1,53700
2012-04-24,704.25,718.71,691.61,707.79,706.9,90700
2012-04-25,696.03,715.66,693.87,710.04,709.45,42790
2012-04-26,715.82,734.97,710.66,711.55,711.86,117700
2012-04-27,707.51,741.73,704.42,718.0,718.62,71020
